SystemID,Region,Constellation,Name,Security,Neighbors
30001213,Catch,T-1WDH,MUXX-4,-0.36,30001203:30001214
30001248,Catch,U-JTBT,Q-U96U,-0.50,30001246:30001247:30001249:30001252
30002120,Immensea,MY-QQI,H-RXNZ,-0.20,30002117:30002118:30002133
30002914,Deklein,UTQ-BO,ZZZR-5,-0.75,30002913
30002918,Deklein,N-U2LX,N-TFXK,-0.48,30002917:30002920
30002922,Deklein,S-B1E4,E-FIC0,-0.73,30002921:30002924:30002925
30002941,Deklein,RFY-QB,43B-O1,-0.50,30002939:30002950
30002942,Deklein,RFY-QB,J1AU-9,-0.73,30002940:30002943
30002944,Deklein,RFY-QB,4N-BUI,-0.52,30002939:30002946:30002947:30002948:30002949
30002948,Deklein,RFY-QB,VPLL-N,-0.49,30002944:30002945:30002946:30002947:30002949
30003665,Tenal,1D-65L,M-UC0S,-0.64,30003664:30003666:30003667
30003666,Tenal,1D-65L,V7-MID,-0.91,30003665:30003668
30003667,Tenal,1D-65L,SY0W-2,-0.58,30003664:30003665
30003669,Tenal,1D-65L,Q1U-IU,-0.47,30003664:30004401
30003675,Tenal,E-72A3,3-QYVE,-1.00,30003674
30003738,Providence,ZQ2-CF,5KG-PY,-0.32,30003737
30003963,Querious,A-Z7C9,GOP-GE,-0.04,30003962:30003964
30003970,Querious,9NP-KR,L-6W1J,-0.14,30003969:30003976
30003972,Querious,9NP-KR,K-Z0V4,-0.30,30003971
30003973,Querious,9NP-KR,LNVW-K,-0.50,30003971:30003974:30003975
30003982,Querious,8BO-IH,K-L690,-0.05,30003980:30003996:30004003
30003986,Querious,K-JO26,H-4R6Z,-0.28,30003985:30003987
30003987,Querious,K-JO26,IGE-NE,-0.23,30003986:30003988:30003989
30004304,Aridia,Selonat,Huna,0.11,30004303:30004306
30004305,Aridia,Selonat,Esaeel,0.10,30004303
30004306,Aridia,Selonat,Karan,0.04,30004303:30004304:30004309
30004307,Aridia,Selonat,Nouta,0.27,30004303:30004308
30004337,Branch,GP-GIU,Q-NJZ4,-0.15,30004336:30004338:30004339
30004338,Branch,GP-GIU,NLPB-0,-0.06,30004336:30004337
30004339,Branch,GP-GIU,R4O-I6,-0.25,30004336:30004337:30004340
30004342,Branch,E-312G,XM-4L0,-0.68,30004341:30004343:30004346:30004349
30004366,Branch,Q5KW-Z,9F-7PZ,-0.58,30004365
30004379,Branch,XPBM-F,K-8SQS,-0.75,30004378:30004380
30004383,Branch,XPBM-F,NEH-CS,-0.63,30004378
30004390,Branch,LIB-F9,3F-JZF,-0.65,30004378:30004391:30004392:30004394
30004544,Outer Ring,Sole,A-5M31,-0.15,30004543:30004545
30004590,Fountain,Unicorn,B17O-R,-0.12,30004583:30004591:30004608
30004601,Fountain,Satyr,CHA2-Q,-0.85,30004598:30004599
30004607,Fountain,Kraken,Z30S-A,-0.09,30004604:30004605:30004617
30004626,Fountain,Taurus,D4KU-5,-0.11,30004309:30004625
30004627,Fountain,Taurus,YRNJ-8,-0.61,30004625
30004628,Fountain,Taurus,3ZTV-V,-0.28,30004625:30004629
30004637,Fountain,Hydra,J-RQMF,-0.17,30004636:30004638:30004639:30004641:30004642
30004640,Fountain,Hydra,87XQ-0,-0.40,30004638:30004641:30004642
30004643,Fountain,Minotaur,57-KJB,-0.28,30004605:30004644
30004661,Fountain,Basilisk,4HS-CR,-0.54,30004642:30004662:30004666
30004737,Delve,YX-LYK,Q-HESZ,-0.02,30004717:30004738:30004740
30004739,Delve,YX-LYK,M5-CGW,-0.43,30004738:30004741
30004740,Delve,YX-LYK,6Q-R50,-0.11,30004708:30004737:30004738:30004742
30000455,Detorid,5F8-PZ,4NDT-W,-0.33,30000441:30000454:30000544
30000458,Detorid,5F8-PZ,9N-0HF,-0.26,30000433:30000457:30000779
30000532,Wicked Creek,0FC-ZX,W-QN5X,-0.27,30000531:30000537
30000533,Wicked Creek,0FC-ZX,LP1M-Q,-0.24,30000531:30000598
30000538,Wicked Creek,0FC-ZX,J7-BDX,-0.41,30000534
30000545,Wicked Creek,AC-RON,G9L-LP,-0.15,30000541:30000544
30000546,Wicked Creek,RF9-ZU,MWA-5Q,-0.31,30000547:30000548:30000549:30000558
30000564,Wicked Creek,3GK-WS,5Q65-4,-0.62,30000563
30000565,Wicked Creek,5ZR-29,SR-4EK,-0.34,30000566:30000568:30000569:30000570
30000566,Wicked Creek,5ZR-29,0RI-OV,-0.29,30000565:30000568:30000570:30000605
30000568,Wicked Creek,5ZR-29,C0O6-K,-0.30,30000565:30000566:30000567:30000569:30000570:30000664
30000588,Wicked Creek,5Y1E-3,TP7-KE,-0.33,30000558:30000587:30000589:30000716
30000595,Wicked Creek,760-9C,DUO-51,-0.47,30000593:30000594:30000596:30000597
30000597,Wicked Creek,760-9C,Z-A8FS,-0.54,30000594:30000595:30000596
30000605,Wicked Creek,GU-JZ1,L-Z9KJ,-0.35,30000566:30000606
30000639,Cache,VSC-W9,M-MCP8,-0.39,30000638:30000641:30000649
30000640,Cache,VSC-W9,JZ-B5Y,-0.39,30000638:30000642
30000641,Cache,VSC-W9,TPG-DD,-0.30,30000638:30000639
30000644,Cache,FQ-COP,U93O-A,-0.84,30000643:30000646
30000647,Cache,FQ-COP,LJ-RJK,-0.88,30000646
30000663,Scalding Pass,51ZT-6,DE-A7P,-0.47,30000583:30000664
30000692,Scalding Pass,QI1M-Q,SD4A-2,-0.26,30000693:30000695
30000702,Scalding Pass,7VJ-7M,A-80UA,-0.01,30000700
30000711,Scalding Pass,WQZ8-4,WO-GC0,-0.79,30000709:30000712
30000728,Scalding Pass,YCM-AI,6-KPAB,-0.01,30000727
30000756,Insmother,8-4EFQ,2-Q4YG,-0.11,30000743:30000750:30000757:30000759
30000758,Insmother,8-4EFQ,I3CR-F,-0.16,30000757:30000761:30000763
30000760,Insmother,8-4EFQ,AGCP-I,-0.14,30000736:30000759
30000761,Insmother,8-4EFQ,M4-GJ6,-0.16,30000758:30000763:30000777
30000763,Insmother,8-4EFQ,SN9-3Z,-0.14,30000543:30000758:30000761
30000767,Insmother,Z-ONUI,QYD-WK,-0.04,30000764:30000765:30000766:30000769
30000768,Insmother,Z-ONUI,R959-U,-0.06,30000764:30000766
30000797,Insmother,0-YMZM,Q-3HS5,-0.58,30000778:30000796:30000798:30000799
30000804,Insmother,N5V-Y0,F2A-GX,-0.26,30000802:30000805:30000806
30000813,Insmother,N-LY4R,LVL-GZ,-0.96,30000809:30000812:30000837
30000814,Insmother,V2S-RH,EJ48-O,-0.10,30000769:30000815
30000817,Insmother,V2S-RH,B-II34,-0.09,30000815
30000828,Insmother,FD-7Y4,HL-VZX,-0.50,30000827:30000829:30000830
30000829,Insmother,FD-7Y4,38NZ-1,-0.54,30000828:30000830:30000845
30000988,Great Wildlands,HRJG-D,V-IH6B,-1.00,30000987
30001003,Curse,Tranquility,UW9B-F,-0.13,30001002:30001006
30001004,Curse,Tranquility,ZZ-ZWC,-0.13,30001002
30001192,Catch,XR9-LP,GJ0-OJ,-0.05,30001190:30001193:30001196
30001195,Catch,XR9-LP,J-ODE7,-0.04,30001190:30001191
30001214,Catch,T-1WDH,E1-4YH,-0.56,30001213:30001215:30001216:30001218
30001219,Catch,A-JI5E,8B-2YA,-0.08,30001202:30001220
30001246,Catch,U-JTBT,QETZ-W,-0.40,30001245:30001247:30001248
30001247,Catch,U-JTBT,WFC-MY,-0.46,30001246:30001248:30001249
30001249,Catch,U-JTBT,X4-WL0,-0.51,30001247:30001248:30001250:30001251
30001831,Stain,5VN-B7,DSS-EZ,-0.26,30001200:30001832
30002117,Immensea,MY-QQI,Z8-81T,-0.19,30002119:30002120
30002133,Immensea,C73-U5,GM-0K7,-0.39,30002120:30002129:30002130:30002132:30002137
30002924,Deklein,S-B1E4,85-B52,-0.77,30002922:30002925
30002925,Deklein,S-B1E4,YZ-UKA,-0.75,30002922:30002924
30002943,Deklein,RFY-QB,X3-PBC,-0.77,30002942:30002951
30002946,Deklein,RFY-QB,XCBK-X,-0.48,30002944:30002947:30002948:30002949
30002947,Deklein,RFY-QB,GY5-26,-0.54,30002944:30002946:30002948:30002949
30002949,Deklein,RFY-QB,9CK-KZ,-0.51,30002944:30002946:30002947:30002948
30002950,Deklein,RFY-QB,5S-KXA,-0.53,30002941
30003964,Querious,A-Z7C9,SKR-SP,-0.01,30003963:30003965
30003975,Querious,9NP-KR,Q2-N6W,-0.75,30003973:30003977
30003976,Querious,9NP-KR,C-9RRR,-0.19,30003970
30003988,Querious,K-JO26,UVHO-F,-0.77,30003987
30003996,Querious,8ET-D1,ZAU-JW,-0.02,30003982:30003997:30003998:30004001
30004003,Querious,MPJW-6,L3-I3K,-0.08,30003982:30004004:30004006:30004007
30004308,Aridia,Selonat,Ned,0.18,30004017:30004307
30004309,Aridia,Selonat,Hophib,0.03,30004306:30004626
30004340,Branch,GP-GIU,KL3O-J,-0.27,30004339:30004371
30004343,Branch,E-312G,QCWA-Z,-0.76,30004342:30004344:30004345:30004348
30004346,Branch,E-312G,B8O-KJ,-0.57,30004342:30004345:30004349:30004384
30004349,Branch,E-312G,UB-UQZ,-0.35,30004342:30004346:30004350
30004380,Branch,XPBM-F,C-VGYO,-0.56,30004379:30004381:30004382
30004391,Branch,LIB-F9,5-0WB9,-0.78,30004390
30004392,Branch,LIB-F9,W-4FA9,-0.80,30004390:30004393:30004395
30004394,Branch,LIB-F9,2B7A-3,-0.54,30004390
30004401,Branch,T-RQ7S,CH9L-K,-0.55,30003669:30004397:30004400
30004545,Outer Ring,Sole,BOE7-P,-0.08,30004544:30004546
30004591,Fountain,Unicorn,6F-H3W,-0.24,30004590:30004592
30004608,Fountain,Chimera,6VDT-H,-0.22,30004590:30004609:30004611:30004616
30004617,Fountain,Phoenix,YZ-LQL,-0.11,30004607:30004618:30004619:30004620:30004622:30004623
30004636,Fountain,Hydra,I-CUVX,-0.10,30004620:30004637:30004639
30004638,Fountain,Hydra,TEG-SD,-0.28,30004637:30004640:30004655
30004639,Fountain,Hydra,14YI-D,-0.10,30004636:30004637
30004641,Fountain,Hydra,LJ-TZW,-0.22,30004637:30004640
30004644,Fountain,Minotaur,V6-NY1,-0.56,30004643:30004645:30004646
30004662,Fountain,Basilisk,WMH-SO,-0.71,30004661:30004663:30004664
30004666,Fountain,Basilisk,Z-YN5Y,-0.30,30004661:30004664
30004708,Delve,XPJ1-6,A-ELE2,-0.01,30004707:30004710:30004740
30004717,Delve,B4H-9W,AJI-MA,-0.01,30004715:30004724:30004737
30004741,Delve,YX-LYK,ZA9-PY,-0.80,30004739
30004742,Delve,YX-LYK,RCI-VL,-0.69,30004740:30004743
30000433,Detorid,GJH-1C,WU-FHQ,-0.26,30000434:30000458
30000441,Detorid,RFQ-8Y,DG-8VJ,-0.35,30000440:30000442:30000445:30000455
30000454,Detorid,5F8-PZ,9-OUGJ,-0.36,30000455:30000459
30000457,Detorid,5F8-PZ,6OU9-U,-0.32,30000456:30000458
30000537,Wicked Creek,0FC-ZX,G063-U,-0.30,30000532:30000596
30000541,Wicked Creek,AC-RON,X-ARMF,-0.09,30000545
30000547,Wicked Creek,RF9-ZU,H-HHTH,-0.42,30000546:30000549:30000600
30000548,Wicked Creek,RF9-ZU,JQU-KY,-0.27,30000546:30000550
30000549,Wicked Creek,RF9-ZU,UY5A-D,-0.40,30000546:30000547:30000551
30000567,Wicked Creek,5ZR-29,C-LTXS,-0.29,30000568:30000569:30000571
30000569,Wicked Creek,5ZR-29,HD-AJ7,-0.31,30000565:30000567:30000568:30000571
30000583,Wicked Creek,R-M719,YI-GV6,-0.64,30000579:30000584:30000663
30000587,Wicked Creek,5Y1E-3,A-4JOO,-0.20,30000588:30000590
30000589,Wicked Creek,5Y1E-3,R4N-LD,-0.26,30000588:30000591:30000592
30000596,Wicked Creek,760-9C,07-SLO,-0.40,30000537:30000595:30000597:30000598
30000598,Wicked Creek,760-9C,GPD5-0,-0.31,30000533:30000596
30000642,Cache,VSC-W9,NIF-JE,-0.62,30000640:30000643
30000643,Cache,FQ-COP,BTLH-I,-0.63,30000642:30000644:30000645
30000649,Cache,MRC-29,LQ-01M,-0.58,30000639:30000650:30000651
30000693,Scalding Pass,QI1M-Q,U6K-RG,-0.21,30000692:30000696
30000736,Insmother,IV-LWJ,KDG-TA,-0.18,30000739:30000760
30000743,Insmother,U-EUG7,C8H5-X,-0.15,30000745:30000747:30000749:30000756
30000750,Insmother,E-95ID,XQP-9C,-0.16,30000751:30000756
30000765,Insmother,Z-ONUI,U-UTU9,-0.04,30000766:30000767
30000766,Insmother,Z-ONUI,1TG7-W,-0.06,30000765:30000767:30000768:30000769
30000769,Insmother,Z-ONUI,A-TJ0G,-0.09,30000766:30000767:30000814
30000796,Insmother,0-YMZM,EUU-4N,-0.68,30000797
30000798,Insmother,0-YMZM,3AE-CP,-0.67,30000797:30000800
30000799,Insmother,0-YMZM,0-VG7A,-0.43,30000797
30000805,Insmother,N5V-Y0,RD-FWY,-0.18,30000804
30000806,Insmother,N5V-Y0,VBPT-T,-0.32,30000804:30000807
30000827,Insmother,FD-7Y4,74L2-U,-0.53,30000826:30000828
30000837,Insmother,TL-FDN,HFC-AQ,-0.93,30000813:30000836
30000845,Insmother,R-CL2W,CR2-PQ,-0.50,30000829:30000844
30001006,Curse,Tranquility,K-MGJ7,-0.04,30001003
30001190,Catch,XR9-LP,JWZ2-V,-0.05,30001192:30001195
30001196,Catch,XR9-LP,Q-S7ZD,-0.03,30001192:30004808
30001215,Catch,T-1WDH,B-XJX4,-0.68,30001214:30001216
30001216,Catch,T-1WDH,AOK-WQ,-0.71,30001214:30001215:30001217:30001218
30001218,Catch,T-1WDH,7LHB-Z,-0.61,30001214:30001216
30001220,Catch,A-JI5E,SNFV-I,-0.09,30001219:30001221:30001222:30001224
30001245,Catch,6JCS-4,BUZ-DB,-0.53,30001244:30001246
30001250,Catch,U-JTBT,W-MPTH,-0.62,30001249:30001251
30001251,Catch,U-JTBT,4NBN-9,-0.63,30001249:30001250:30001253
30001832,Stain,5VN-B7,MB4D-4,-0.22,30001831:30001833
30002119,Immensea,MY-QQI,DY-P7Q,-0.23,30002117:30002121:30002122:30002123
30002129,Immensea,C73-U5,RF6T-8,-0.59,30002131:30002133:30002134:30002153
30002130,Immensea,C73-U5,ZJA-6U,-0.57,30002131:30002133:30002134:30002136
30002132,Immensea,C73-U5,Q-HJ97,-0.42,30002133
30002137,Immensea,C73-U5,Z4-QLD,-0.28,30002133
30002951,Deklein,D-AWFI,U-TJ7Y,-0.73,30002943:30002952
30003965,Querious,A-Z7C9,V-3U8T,-0.01,30003964:30003966
30003977,Querious,9NP-KR,A-5F4A,-0.83,30003975
30003997,Querious,8ET-D1,YF-6L1,-0.02,30003996:30003998:30004002
30003998,Querious,8ET-D1,K-YI1L,-0.01,30003996:30003997:30003999
30004001,Querious,8ET-D1,8-GE2P,-0.01,30003996
30004004,Querious,MPJW-6,3-JCJT,-0.28,30004003:30004005:30004007:30004008:30004010
30004006,Querious,MPJW-6,AO-N1P,-0.13,30004003
30004007,Querious,MPJW-6,4-GJT1,-0.11,30004003:30004004
30004017,Querious,3B-IWE,K4-RFZ,-0.20,30004016:30004025:30004308
30004344,Branch,E-312G,52G-NZ,-0.79,30004343:30004345:30004347:30004348
30004345,Branch,E-312G,5LJ-MD,-0.70,30004343:30004344:30004346
30004348,Branch,E-312G,KV-8SN,-0.73,30004343:30004344
30004350,Branch,E-312G,YG-82V,-0.21,30004349
30004371,Branch,BI-NFW,BWI1-9,-0.24,30004340:30004372
30004381,Branch,XPBM-F,O94U-A,-0.69,30004380
30004382,Branch,XPBM-F,XW-JHT,-0.56,30004380
30004384,Branch,KWCZ-A,4DTQ-K,-0.43,30004346:30004385:30004388
30004393,Branch,LIB-F9,1IX-C0,-0.97,30004392:30004396
30004395,Branch,LIB-F9,PUWL-4,-0.81,30004392
30004397,Branch,T-RQ7S,9-B1DS,-0.49,30004376:30004398:30004401
30004400,Branch,T-RQ7S,I-7JR4,-0.43,30004398:30004401:30004402
30004546,Outer Ring,Sole,E-GCX0,-0.06,30004545:30004547:30004551
30004592,Fountain,Unicorn,H-NPXW,-0.39,30004591:30004593
30004609,Fountain,Chimera,NDH-NV,-0.47,30004608:30004610:30004612:30004613
30004611,Fountain,Chimera,15U-JY,-0.15,30004608
30004616,Fountain,Chimera,7BX-6F,-0.76,30004608:30004614
30004618,Fountain,Phoenix,MN5N-X,-0.28,30004617:30004622
30004619,Fountain,Phoenix,A-1CON,-0.08,30004617:30004630
30004620,Fountain,Phoenix,75FA-Z,-0.08,30004617:30004621:30004636
30004622,Fountain,Phoenix,D-Q04X,-0.46,30004617:30004618:30004649
30004623,Fountain,Phoenix,Serpentis Prime,-0.12,30004617
30004645,Fountain,Minotaur,OL3-78,-0.26,30004644:30004648
30004646,Fountain,Minotaur,9DQW-W,-0.80,30004644:30004647
30004655,Fountain,Mermaid,XUW-3X,-0.23,30004638:30004656:30004658:30004660
30004663,Fountain,Basilisk,LBGI-2,-0.91,30004662:30004665
30004664,Fountain,Basilisk,G1CA-Y,-0.33,30004662:30004666
30004707,Delve,XPJ1-6,Z3V-1W,0.00,30004706:30004708:30004709:30004710
30004710,Delve,XPJ1-6,1DH-SX,-0.02,30004013:30004707:30004708:30004711
30004715,Delve,B4H-9W,HM-XR2,-0.01,30004712:30004717
30004724,Delve,O5K-Y6,RF-K9W,-0.02,30004717:30004725
30004743,Delve,YX-LYK,MJXW-P,-0.90,30004742
30000434,Detorid,GJH-1C,V-4DBR,-0.32,30000433:30000435:30000436
30000440,Detorid,RFQ-8Y,0-W778,-0.22,30000441:30000442:30000443
30000442,Detorid,RFQ-8Y,5J4K-9,-0.20,30000440:30000441
30000445,Detorid,RFQ-8Y,1KAW-T,-0.40,30000441:30000838
30000456,Detorid,5F8-PZ,GR-X26,-0.32,30000457:30000459
30000459,Detorid,5F8-PZ,U-OVFR,-0.31,30000454:30000456:30000461
30000550,Wicked Creek,RF9-ZU,C-62I5,-0.12,30000548:30000551
30000551,Wicked Creek,RF9-ZU,ZH-GKG,-0.13,30000549:30000550
30000571,Wicked Creek,5ZR-29,SJJ-4F,-0.25,30000567:30000569
30000579,Wicked Creek,R-M719,1L-OEK,-0.66,30000572:30000581:30000583:30000584:30000586
30000584,Wicked Creek,R-M719,SO-X5L,-0.70,30000579:30000583
30000590,Wicked Creek,5Y1E-3,3Q-VZA,-0.25,30000587
30000591,Wicked Creek,5Y1E-3,M-MBRT,-0.24,30000589
30000592,Wicked Creek,5Y1E-3,HPBE-D,-0.29,30000589
30000600,Wicked Creek,4-QV2L,F5M-CC,-0.39,30000547:30000599:30000601
30000645,Cache,FQ-COP,0LY-W1,-0.55,30000643
30000650,Cache,MRC-29,NG-M8K,-0.91,30000649:30000652:30000653
30000651,Cache,MRC-29,RV5-TT,-0.37,30000649:30000654
30000696,Scalding Pass,QI1M-Q,NSBE-L,-0.16,30000693
30000739,Insmother,IV-LWJ,Z182-R,-0.22,30000736:30000740
30000745,Insmother,U-EUG7,7L3-JS,-0.12,30000743:30000744:30000746
30000747,Insmother,U-EUG7,TZN-2V,-0.15,30000743:30000746:30000748:30000749
30000749,Insmother,U-EUG7,4DS-OI,-0.20,30000743:30000747
30000751,Insmother,E-95ID,W-6GBI,-0.20,30000750:30000752:30000755
30000800,Insmother,0-YMZM,9OLQ-6,-0.79,30000798:30000801
30000807,Insmother,N5V-Y0,KS-1TS,-0.45,30000806
30000826,Insmother,FD-7Y4,D-P1EH,-0.54,30000825:30000827
30000836,Insmother,TL-FDN,1ZF-PJ,-0.86,30000835:30000837
30000844,Insmother,R-CL2W,5C-RPA,-0.50,30000494:30000843:30000845
30001217,Catch,T-1WDH,E3-SDZ,-0.76,30001216:30002583
30001221,Catch,A-JI5E,HP-64T,-0.09,30001220:30001222
30001222,Catch,A-JI5E,V2-VC2,-0.11,30001220:30001221:30001223
30001224,Catch,A-JI5E,CX65-5,-0.09,30001220:30001225
30001244,Catch,6JCS-4,UCG4-B,-0.50,30001243:30001245
30001253,Catch,U-JTBT,CZK-ZQ,-0.66,30001251:30001254
30001833,Stain,5VN-B7,LGK-VP,-0.12,30001832:30001834:30001835
30002121,Immensea,MY-QQI,ZBP-TP,-0.10,30002119
30002122,Immensea,MY-QQI,XVV-21,-0.32,30002103:30002110:30002119:30004804
30002123,Immensea,RTCU-5,GXK-7F,-0.33,30002119:30002124:30002125:30002127
30002131,Immensea,C73-U5,94FR-S,-0.62,30002129:30002130:30002134:30002135
30002134,Immensea,C73-U5,I-NGI8,-0.59,30002129:30002130:30002131:30002135:30002136
30002136,Immensea,C73-U5,E1F-LK,-0.45,30002130:30002134
30002153,Immensea,Y46-EN,O3Z5-G,-0.65,30002129:30002154:30002157
30002952,Deklein,D-AWFI,A4L-A2,-0.82,30002951:30002953:30002956
30003966,Querious,A-Z7C9,T8T-RA,-0.01,30003965:30003967
30003999,Querious,8ET-D1,KEJY-U,-0.01,30003998:30004000
30004002,Querious,8ET-D1,QXQ-I6,-0.02,30003997
30004005,Querious,MPJW-6,W-IIYI,-0.35,30004004
30004008,Querious,MPJW-6,5V-BJI,-0.43,30004004:30004009
30004010,Querious,MPJW-6,M1BZ-2,-0.19,30004004:30004012
30004013,Querious,3B-IWE,F2OY-X,-0.03,30004014:30004710
30004016,Querious,3B-IWE,DG-L7S,-0.15,30004015:30004017
30004025,Querious,4QZ-2M,8-YNBE,-0.46,30004017:30004026:30004028
30004347,Branch,E-312G,6-O5GY,-0.82,30004344
30004372,Branch,BI-NFW,C-LBQS,-0.35,30004371:30004373
30004376,Branch,BI-NFW,KJ-QWL,-0.21,30004375:30004377:30004397
30004385,Branch,KWCZ-A,J9-5MQ,-0.51,30004384:30004386:30004387:30004389
30004388,Branch,KWCZ-A,EQI2-2,-0.68,30004384:30004386
30004396,Branch,LIB-F9,Y-1918,-1.00,30002955:30004393
30004398,Branch,T-RQ7S,ME-4IU,-0.58,30004397:30004399:30004400:30004403
30004402,Branch,T-RQ7S,QYZM-W,-1.00,30004399:30004400
30004547,Outer Ring,Sole,VBFC-8,-0.18,30004546:30004548:30004551
30004551,Outer Ring,Sole,VJ0-81,-0.03,30004546:30004547
30004593,Fountain,Unicorn,L-1SW8,-0.47,30004592:30004594
30004610,Fountain,Chimera,QV28-G,-0.40,30004609:30004615
30004612,Fountain,Chimera,NY6-FH,-0.44,30004609
30004613,Fountain,Chimera,XJP-Y7,-0.65,30004609:30004614
30004614,Fountain,Chimera,AV-VB6,-0.87,30004613:30004616
30004621,Fountain,Phoenix,WY-9LL,-0.15,30004620
30004630,Fountain,Griffin,LIWW-P,-0.16,30004619:30004631:30004632:30004633
30004647,Fountain,Minotaur,PXF-RF,-1.00,30004646
30004648,Fountain,Minotaur,R-BGSU,-0.10,30004645
30004649,Fountain,Skaven,O-PNSN,-0.65,30004622:30004650:30004651:30004652
30004656,Fountain,Mermaid,006-L3,-0.27,30004655:30004657
30004658,Fountain,Mermaid,ZUE-NS,-0.31,30004655:30004657:30004659:30004660
30004660,Fountain,Mermaid,ZTS-4D,-0.36,30004655:30004658:30004659
30004665,Fountain,Basilisk,Y-2ANO,-1.00,30004663:30004777
30004706,Delve,XPJ1-6,UHKL-N,-0.01,30003967:30004707
30004709,Delve,XPJ1-6,KFIE-Z,0.00,30004707
30004711,Delve,XPJ1-6,PR-8CA,-0.03,30004710:30004712:30004718
30004712,Delve,B4H-9W,NOL-M9,-0.01,30004711:30004713:30004715
30004725,Delve,O5K-Y6,E3OI-U,-0.05,30004724:30004726:30004727:30004729
30004808,Tenerifis,QP6B-I,3L3N-X,-0.18,30001196:30004807:30004811
30000435,Detorid,GJH-1C,B-5UFY,-0.40,30000434:30000438
30000436,Detorid,GJH-1C,SK42-F,-0.32,30000434:30000437
30000443,Detorid,RFQ-8Y,MD-0AW,-0.20,30000440:30000444
30000461,Detorid,PR-ACX,D-0UI0,-0.32,30000459:30000460
30000494,Detorid,3R-BJL,8FN-GP,-0.51,30000495:30000844
30000572,Wicked Creek,J-9M7D,F-QQ5N,-0.65,30000573:30000575:30000576:30000579
30000581,Wicked Creek,R-M719,5H-SM2,-0.71,30000448:30000579
30000586,Wicked Creek,R-M719,Q-GQHN,-0.53,30000579:30000580:30000582:30000585
30000599,Wicked Creek,4-QV2L,LKZ-CY,-0.45,30000585:30000600:30000602
30000601,Wicked Creek,4-QV2L,TZE-UB,-0.32,30000600:30000604
30000652,Cache,MRC-29,8OYE-Z,-0.53,30000650
30000653,Cache,MRC-29,K85Y-6,-1.00,30000650
30000654,Cache,MRC-29,PKN-NJ,-0.26,30000651
30000740,Insmother,IV-LWJ,EKPB-3,-0.36,30000739:30000741:30000742
30000744,Insmother,U-EUG7,O-7LAI,-0.08,30000745
30000746,Insmother,U-EUG7,WF4C-8,-0.17,30000745:30000747
30000748,Insmother,U-EUG7,8EF-58,-0.28,30000747
30000752,Insmother,E-95ID,XKH-6O,-0.15,30000751:30000754
30000755,Insmother,E-95ID,V-QXXK,-0.23,30000751:30000753
30000801,Insmother,0-YMZM,MOCW-2,-0.82,30000800
30000825,Insmother,FD-7Y4,HZ-O18,-0.42,30000824:30000826
30000835,Insmother,TL-FDN,FX4L-2,-0.76,30000834:30000836
30000838,Insmother,R-CL2W,0-6VZ5,-0.50,30000445:30000839
30000843,Insmother,R-CL2W,J-ZYSZ,-0.51,30000842:30000844
30001223,Catch,A-JI5E,L-B55M,-0.15,30001222:30001238
30001225,Catch,A-JI5E,JA-O6J,-0.11,30001224:30001241
30001243,Catch,6JCS-4,JGW-OT,-0.37,30001242:30001244
30001254,Catch,BRP2-K,CNC-4V,-0.71,30001253:30001255:30001256
30001834,Stain,5VN-B7,E-C0SR,-0.08,30001833:30001835:30001836
30001835,Stain,5VN-B7,X1E-OQ,-0.10,30001833:30001834:30001836:30001838
30002103,Immensea,Q-IPAA,NS2L-4,-0.58,30002105:30002122
30002110,Immensea,K-ZKBM,B9E-H6,-0.37,30002109:30002112:30002122:30002145
30002124,Immensea,RTCU-5,EA-HSA,-0.52,30002123:30002126:30002127
30002125,Immensea,RTCU-5,78TS-Q,-0.18,30002123:30002127
30002127,Immensea,RTCU-5,CJNF-J,-0.22,30002123:30002124:30002125
30002135,Immensea,C73-U5,R-ZUOL,-0.64,30002131:30002134
30002154,Immensea,Y46-EN,4DV-1T,-0.59,30002153:30002155
30002157,Immensea,Y46-EN,B-R5RB,-0.71,30002153
30002583,Impass,5J-SSP,N-CREL,-0.45,30001217:30002582:30002584
30002953,Deklein,D-AWFI,CZDJ-1,-0.95,30002952:30002954:30002955
30002955,Deklein,D-AWFI,UJY-HE,-1.00,30002953:30002954:30004396
30002956,Deklein,D-AWFI,UEJX-G,-0.79,30002952
30003967,Querious,A-Z7C9,A-BO4V,0.00,30003966:30004706
30004000,Querious,8ET-D1,3BK-O7,-0.01,30003999
30004009,Querious,MPJW-6,49-U6U,-0.57,30001260:30004008:30004011:30004012
30004012,Querious,MPJW-6,8QT-H4,-0.15,30004009:30004010:30004758
30004014,Querious,3B-IWE,4-2UXV,-0.02,30004013:30004015:30004018
30004015,Querious,3B-IWE,RKM-GE,-0.05,30004014:30004016:30004018
30004026,Querious,4QZ-2M,YQX-7U,-0.63,30004025:30004027:30004029
30004028,Querious,4QZ-2M,E-VKJV,-0.46,30004025:30004764
30004373,Branch,BI-NFW,J52-BH,-0.45,30004372:30004374
30004375,Branch,BI-NFW,KMQ4-V,-0.24,30004374:30004376
30004377,Branch,BI-NFW,SVB-RE,-0.15,30004376
30004386,Branch,KWCZ-A,D4R-H7,-1.00,30004385:30004388
30004387,Branch,KWCZ-A,313I-B,-0.45,30004385
30004389,Branch,KWCZ-A,Q-4DEC,-0.16,30004385
