PlanetID,SystemID,Planet Name,Planet Type
40035251,30000563,R0-DMM IV,Barren
40035253,30000563,R0-DMM V,Temperate
40035257,30000563,R0-DMM VI,Barren
40035260,30000563,R0-DMM VII,Gas
40035264,30000563,R0-DMM VIII,Gas
40035273,30000563,R0-DMM IX,Gas
40035296,30000563,R0-DMM X,Gas
40035704,30000570,G9NE-B I,Barren
40035705,30000570,G9NE-B II,Barren
40035707,30000570,G9NE-B III,Barren
40035709,30000570,G9NE-B IV,Barren
40035710,30000570,G9NE-B V,Barren
40035712,30000570,G9NE-B VI,Barren
40035714,30000570,G9NE-B VII,Gas
40035718,30000570,G9NE-B VIII,Gas
40035723,30000570,G9NE-B IX,Gas
40035748,30000570,G9NE-B X,Gas
40037005,30000593,GRHS-B I,Barren
40037008,30000593,GRHS-B II,Storm
40037010,30000593,GRHS-B III,Plasma
40037012,30000593,GRHS-B IV,Lava
40037014,30000593,GRHS-B V,Temperate
40037017,30000593,GRHS-B VI,Gas
40037022,30000593,GRHS-B VII,Gas
40037042,30000593,GRHS-B VIII,Gas
40037049,30000593,GRHS-B IX,Gas
40037075,30000593,GRHS-B X,Gas
40037098,30000593,GRHS-B XI,Barren
40037101,30000593,GRHS-B XII,Ice
40037107,30000594,J-RXYN I,Lava
40037108,30000594,J-RXYN II,Barren
40037109,30000594,J-RXYN III,Temperate
40037111,30000594,J-RXYN IV,Temperate
40037113,30000594,J-RXYN V,Oceanic
40037117,30000594,J-RXYN VI,Gas
40037123,30000594,J-RXYN VII,Barren
40037923,30000606,7K-NSE I,Barren
40037924,30000606,7K-NSE II,Lava
40037925,30000606,7K-NSE III,Barren
40037927,30000606,7K-NSE IV,Lava
40037928,30000606,7K-NSE V,Temperate
40037930,30000606,7K-NSE VI,Gas
40037942,30000606,7K-NSE VII,Barren
40037947,30000606,7K-NSE VIII,Oceanic
40038066,30000609,5NQI-E I,Plasma
40038067,30000609,5NQI-E II,Lava
40038070,30000609,5NQI-E III,Gas
40038090,30000609,5NQI-E IV,Gas
40038112,30000609,5NQI-E V,Ice
40040059,30000638,P7-45V I,Gas
40040076,30000638,P7-45V II,Gas
40040094,30000638,P7-45V III,Oceanic
40040095,30000638,P7-45V IV,Ice
40040101,30000638,P7-45V V,Barren
40040102,30000638,P7-45V VI,Storm
40040453,30000646,4YO-QK I,Barren
40040454,30000646,4YO-QK II,Barren
40040455,30000646,4YO-QK III,Barren
40040457,30000646,4YO-QK IV,Barren
40040459,30000646,4YO-QK V,Temperate
40040462,30000646,4YO-QK VI,Temperate
40040465,30000646,4YO-QK VII,Gas
40040491,30000646,4YO-QK VIII,Gas
40040515,30000646,4YO-QK IX,Ice
40041754,30000664,X9V-15 I,Barren
40041756,30000664,X9V-15 II,Barren
40041759,30000664,X9V-15 III,Temperate
40041761,30000664,X9V-15 IV,Barren
40041764,30000664,X9V-15 V,Gas
40041780,30000664,X9V-15 VI,Gas
40041803,30000664,X9V-15 VII,Gas
40041829,30000664,X9V-15 VIII,Gas
40041856,30000664,X9V-15 IX,Oceanic
40043492,30000689,I-1B7X I,Lava
40043493,30000689,I-1B7X II,Storm
40043496,30000689,I-1B7X III,Storm
40043498,30000689,I-1B7X IV,Barren
40043500,30000689,I-1B7X V,Barren
40043503,30000689,I-1B7X VI,Barren
40043506,30000689,I-1B7X VII,Gas
40043523,30000689,I-1B7X VIII,Gas
40043536,30000689,I-1B7X IX,Gas
40043562,30000689,I-1B7X X,Gas
40043580,30000689,I-1B7X XI,Gas
40043607,30000689,I-1B7X XII,Barren
40043854,30000694,V-S9YY I,Lava
40043856,30000694,V-S9YY II,Barren
40043858,30000694,V-S9YY III,Storm
40043860,30000694,V-S9YY IV,Storm
40043862,30000694,V-S9YY V,Temperate
40043865,30000694,V-S9YY VI,Lava
40043868,30000694,V-S9YY VII,Barren
40043871,30000694,V-S9YY VIII,Gas
40043888,30000694,V-S9YY IX,Gas
40043910,30000694,V-S9YY X,Ice
40043946,30000695,F2-NXA I,Lava
40043949,30000695,F2-NXA II,Storm
40043951,30000695,F2-NXA III,Oceanic
40043953,30000695,F2-NXA IV,Gas
40043963,30000695,F2-NXA V,Lava
40043967,30000695,F2-NXA VI,Oceanic
40043971,30000695,F2-NXA VII,Lava
40044169,30000700,C8-7AS I,Lava
40044171,30000700,C8-7AS II,Storm
40044173,30000700,C8-7AS III,Gas
40044180,30000700,C8-7AS IV,Gas
40044206,30000700,C8-7AS V,Temperate
40044208,30000700,C8-7AS VI,Barren
40044212,30000700,C8-7AS VII,Gas
40044235,30000700,C8-7AS VIII,Ice
40044243,30000700,C8-7AS IX,Barren
40044648,30000709,IAK-JW I,Barren
40044650,30000709,IAK-JW II,Lava
40044652,30000709,IAK-JW III,Storm
40044654,30000709,IAK-JW IV,Gas
40044664,30000709,IAK-JW V,Gas
40044674,30000709,IAK-JW VI,Gas
40044691,30000709,IAK-JW VII,Barren
40044692,30000709,IAK-JW VIII,Gas
40044723,30000709,IAK-JW IX,Storm
40044861,30000712,RYC-19 I,Lava
40044862,30000712,RYC-19 II,Barren
40044864,30000712,RYC-19 III,Oceanic
40044867,30000712,RYC-19 IV,Storm
40044869,30000712,RYC-19 V,Barren
40044871,30000712,RYC-19 VI,Barren
40044875,30000712,RYC-19 VII,Gas
40044893,30000712,RYC-19 VIII,Oceanic
40044966,30000714,28Y9-P I,Barren
40044967,30000714,28Y9-P II,Barren
40044969,30000714,28Y9-P III,Temperate
40044971,30000714,28Y9-P IV,Temperate
40044973,30000714,28Y9-P V,Lava
40044976,30000714,28Y9-P VI,Temperate
40044978,30000714,28Y9-P VII,Gas
40044998,30000714,28Y9-P VIII,Gas
40045003,30000714,28Y9-P IX,Storm
40045115,30000716,B-1UJC I,Plasma
40045116,30000716,B-1UJC II,Barren
40045117,30000716,B-1UJC III,Lava
40045119,30000716,B-1UJC IV,Temperate
40045121,30000716,B-1UJC V,Temperate
40045123,30000716,B-1UJC VI,Barren
40045124,30000716,B-1UJC VII,Barren
40045126,30000716,B-1UJC VIII,Gas
40045143,30000716,B-1UJC IX,Gas
40045611,30000723,9M-M0P I,Lava
40045613,30000723,9M-M0P II,Barren
40045615,30000723,9M-M0P III,Storm
40045619,30000723,9M-M0P IV,Gas
40045646,30000723,9M-M0P V,Gas
40045667,30000723,9M-M0P VI,Gas
40045692,30000723,9M-M0P VII,Ice
40045696,30000723,9M-M0P VIII,Barren
40045699,30000723,9M-M0P IX,Barren
40045701,30000724,9BC-EB I,Barren
40045703,30000724,9BC-EB II,Lava
40045705,30000724,9BC-EB III,Barren
40045706,30000724,9BC-EB IV,Barren
40045707,30000724,9BC-EB V,Barren
40045710,30000724,9BC-EB VI,Temperate
40045713,30000724,9BC-EB VII,Gas
40045722,30000724,9BC-EB VIII,Gas
40045729,30000724,9BC-EB IX,Barren
40045734,30000724,9BC-EB X,Temperate
40045762,30000726,71-UTX I,Barren
40045763,30000726,71-UTX II,Barren
40045764,30000726,71-UTX III,Barren
40045765,30000726,71-UTX IV,Barren
40045767,30000726,71-UTX V,Temperate
40045770,30000726,71-UTX VI,Gas
40045775,30000726,71-UTX VII,Temperate
40045779,30000727,PU-UMM I,Lava
40045781,30000727,PU-UMM II,Barren
40045782,30000727,PU-UMM III,Lava
40045784,30000727,PU-UMM IV,Temperate
40045787,30000727,PU-UMM V,Gas
40045792,30000727,PU-UMM VI,Oceanic
40045795,30000727,PU-UMM VII,Temperate
40045799,30000727,PU-UMM VIII,Barren
40045802,30000727,PU-UMM IX,Temperate
40046040,30000731,8CN-CH I,Barren
40046041,30000731,8CN-CH II,Plasma
40046044,30000731,8CN-CH III,Barren
40046046,30000731,8CN-CH IV,Temperate
40046048,30000731,8CN-CH V,Temperate
40046052,30000731,8CN-CH VI,Gas
40046259,30000735,OX-S7P I,Barren
40046261,30000735,OX-S7P II,Barren
40046266,30000735,OX-S7P III,Gas
40046288,30000735,OX-S7P IV,Gas
40046309,30000735,OX-S7P V,Gas
40046334,30000735,OX-S7P VI,Barren
40047640,30000757,2JT-3Q I,Barren
40047642,30000757,2JT-3Q II,Lava
40047644,30000757,2JT-3Q III,Gas
40047663,30000757,2JT-3Q IV,Ice
40047779,30000759,7-JT09 I,Barren
40047781,30000759,7-JT09 II,Lava
40047782,30000759,7-JT09 III,Barren
40047784,30000759,7-JT09 IV,Barren
40047786,30000759,7-JT09 V,Lava
40047789,30000759,7-JT09 VI,Gas
40047794,30000759,7-JT09 VII,Gas
40047814,30000759,7-JT09 VIII,Gas
40047840,30000759,7-JT09 IX,Storm
40048150,30000764,6BJH-3 I,Lava
40048152,30000764,6BJH-3 II,Barren
40048154,30000764,6BJH-3 III,Oceanic
40048156,30000764,6BJH-3 IV,Storm
40048158,30000764,6BJH-3 V,Barren
40048161,30000764,6BJH-3 VI,Gas
40048166,30000764,6BJH-3 VII,Gas
40048186,30000764,6BJH-3 VIII,Barren
40048191,30000764,6BJH-3 IX,Storm
40049032,30000777,X5-0EM I,Storm
40049034,30000777,X5-0EM II,Temperate
40049036,30000777,X5-0EM III,Gas
40049043,30000777,X5-0EM IV,Gas
40049065,30000777,X5-0EM V,Ice
40049092,30000777,X5-0EM VI,Barren
40049096,30000777,X5-0EM VII,Barren
40049102,30000778,G-EURJ I,Barren
40049103,30000778,G-EURJ II,Plasma
40049104,30000778,G-EURJ III,Storm
40049106,30000778,G-EURJ IV,Plasma
40049108,30000778,G-EURJ V,Lava
40049109,30000778,G-EURJ VI,Temperate
40049114,30000778,G-EURJ VII,Storm
40049118,30000778,G-EURJ VIII,Storm
40049124,30000779,SHBF-V I,Storm
40049126,30000779,SHBF-V II,Lava
40049128,30000779,SHBF-V III,Barren
40049130,30000779,SHBF-V IV,Storm
40049132,30000779,SHBF-V V,Oceanic
40049136,30000779,SHBF-V VI,Storm
40049139,30000779,SHBF-V VII,Gas
40049156,30000779,SHBF-V VIII,Gas
40050641,30000802,ZO-4AR I,Lava
40050642,30000802,ZO-4AR II,Storm
40050644,30000802,ZO-4AR III,Barren
40050645,30000802,ZO-4AR IV,Gas
40050648,30000802,ZO-4AR V,Gas
40050651,30000802,ZO-4AR VI,Gas
40050657,30000802,ZO-4AR VII,Gas
40050679,30000802,ZO-4AR VIII,Gas
40051186,30000809,FN0-QS I,Lava
40051188,30000809,FN0-QS II,Oceanic
40051190,30000809,FN0-QS III,Temperate
40051192,30000809,FN0-QS IV,Storm
40051200,30000809,FN0-QS V,Gas
40051225,30000809,FN0-QS VI,Gas
40051237,30000809,FN0-QS VII,Ice
40051241,30000809,FN0-QS VIII,Barren
40051313,30000811,N7-BIY I,Lava
40051314,30000811,N7-BIY II,Barren
40051315,30000811,N7-BIY III,Barren
40051317,30000811,N7-BIY IV,Barren
40051319,30000811,N7-BIY V,Barren
40051323,30000811,N7-BIY VI,Temperate
40051327,30000811,N7-BIY VII,Gas
40051350,30000811,N7-BIY VIII,Gas
40051360,30000812,TTP-2B I,Barren
40051361,30000812,TTP-2B II,Barren
40051362,30000812,TTP-2B III,Lava
40051363,30000812,TTP-2B IV,Storm
40051365,30000812,TTP-2B V,Plasma
40051367,30000812,TTP-2B VI,Lava
40051369,30000812,TTP-2B VII,Oceanic
40051371,30000812,TTP-2B VIII,Barren
40051373,30000812,TTP-2B IX,Gas
40051380,30000812,TTP-2B X,Gas
40051396,30000812,TTP-2B XI,Gas
40051409,30000812,TTP-2B XII,Gas
40051434,30000812,TTP-2B XIII,Gas
40051464,30000812,TTP-2B XIV,Barren
40051467,30000812,TTP-2B XV,Barren
40051618,30000815,ROJ-B0 I,Lava
40051619,30000815,ROJ-B0 II,Barren
40051622,30000815,ROJ-B0 III,Temperate
40051624,30000815,ROJ-B0 IV,Storm
40051628,30000815,ROJ-B0 V,Gas
40051633,30000815,ROJ-B0 VI,Gas
40051658,30000815,ROJ-B0 VII,Storm
40052539,30000830,W-MF6J I,Lava
40052541,30000830,W-MF6J II,Barren
40052542,30000830,W-MF6J III,Plasma
40052544,30000830,W-MF6J IV,Barren
40052545,30000830,W-MF6J V,Gas
40052551,30000830,W-MF6J VI,Gas
40052566,30000830,W-MF6J VII,Gas
40052593,30000830,W-MF6J VIII,Lava
40062899,30000987,JUK0-1 I,Barren
40062901,30000987,JUK0-1 II,Gas
40062905,30000987,JUK0-1 III,Gas
40062926,30000987,JUK0-1 IV,Gas
40062951,30000987,JUK0-1 V,Gas
40062976,30000987,JUK0-1 VI,Barren
40063670,30001002,G-G78S I,Barren
40063671,30001002,G-G78S II,Lava
40063672,30001002,G-G78S III,Barren
40063674,30001002,G-G78S IV,Lava
40063675,30001002,G-G78S V,Storm
40063678,30001002,G-G78S VI,Oceanic
40063680,30001002,G-G78S VII,Barren
40063684,30001002,G-G78S VIII,Gas
40063701,30001002,G-G78S IX,Temperate
40063705,30001002,G-G78S X,Gas
40063734,30001002,G-G78S XI,Gas
40063892,30001005,OSY-UD I,Lava
40063894,30001005,OSY-UD II,Barren
40063896,30001005,OSY-UD III,Barren
40063898,30001005,OSY-UD IV,Lava
40063900,30001005,OSY-UD V,Barren
40063901,30001005,OSY-UD VI,Barren
40063903,30001005,OSY-UD VII,Gas
40063908,30001005,OSY-UD VIII,Gas
40063913,30001005,OSY-UD IX,Gas
40063935,30001005,OSY-UD X,Gas
40063963,30001005,OSY-UD XI,Storm
40065879,30001034,CVY-UC I,Barren
40065880,30001034,CVY-UC II,Barren
40065882,30001034,CVY-UC III,Storm
40065884,30001034,CVY-UC IV,Lava
40065886,30001034,CVY-UC V,Barren
40065888,30001034,CVY-UC VI,Gas
40065892,30001034,CVY-UC VII,Lava
40065896,30001034,CVY-UC VIII,Gas
40065918,30001034,CVY-UC IX,Gas
40065947,30001034,CVY-UC X,Ice
40065980,30001034,CVY-UC XI,Barren
40065984,30001035,EQX-AE I,Barren
40065986,30001035,EQX-AE II,Temperate
40065988,30001035,EQX-AE III,Temperate
40065990,30001035,EQX-AE IV,Gas
40065999,30001035,EQX-AE V,Gas
40066005,30001035,EQX-AE VI,Gas
40074639,30001176,S-U2VD I,Barren
40074640,30001176,S-U2VD II,Barren
40074642,30001176,S-U2VD III,Barren
40074643,30001176,S-U2VD IV,Barren
40074645,30001176,S-U2VD V,Temperate
40074647,30001176,S-U2VD VI,Barren
40074650,30001176,S-U2VD VII,Barren
40074654,30001176,S-U2VD VIII,Storm
40074658,30001176,S-U2VD IX,Storm
40074665,30001176,S-U2VD X,Gas
40074685,30001176,S-U2VD XI,Gas
40074709,30001176,S-U2VD XII,Barren
40075273,30001186,FZ-6A5 I,Barren
40075275,30001186,FZ-6A5 II,Lava
40075278,30001186,FZ-6A5 III,Barren
40075279,30001186,FZ-6A5 IV,Temperate
40075282,30001186,FZ-6A5 V,Storm
40075284,30001186,FZ-6A5 VI,Storm
40075292,30001186,FZ-6A5 VII,Temperate
40075296,30001186,FZ-6A5 VIII,Barren
40075302,30001187,RNF-YH I,Lava
40075304,30001187,RNF-YH II,Barren
40075307,30001187,RNF-YH III,Barren
40075309,30001187,RNF-YH IV,Temperate
40075311,30001187,RNF-YH V,Storm
40075313,30001187,RNF-YH VI,Gas
40075330,30001187,RNF-YH VII,Gas
40075342,30001187,RNF-YH VIII,Gas
40075369,30001187,RNF-YH IX,Barren
40075373,30001187,RNF-YH X,Gas
40075402,30001187,RNF-YH XI,Ice
40075526,30001191,OGL8-Q I,Barren
40075528,30001191,OGL8-Q II,Barren
40075530,30001191,OGL8-Q III,Gas
40075549,30001191,OGL8-Q IV,Gas
40075567,30001191,OGL8-Q V,Gas
40075600,30001191,OGL8-Q VI,Gas
40075612,30001191,OGL8-Q VII,Barren
40075717,30001193,A-803L I,Lava
40075719,30001193,A-803L II,Barren
40075721,30001193,A-803L III,Gas
40075724,30001193,A-803L IV,Gas
40075730,30001193,A-803L V,Gas
40075734,30001193,A-803L VI,Temperate
40075735,30001193,A-803L VII,Gas
40075758,30001193,A-803L VIII,Gas
40075764,30001193,A-803L IX,Oceanic
40076142,30001200,3GD6-8 I,Barren
40076144,30001200,3GD6-8 II,Lava
40076145,30001200,3GD6-8 III,Storm
40076147,30001200,3GD6-8 IV,Lava
40076150,30001200,3GD6-8 V,Lava
40076151,30001200,3GD6-8 VI,Gas
40076173,30001200,3GD6-8 VII,Gas
40076183,30001200,3GD6-8 VIII,Storm
40076188,30001200,3GD6-8 IX,Ice
40076192,30001201,4M-HGL I,Barren
40076193,30001201,4M-HGL II,Lava
40076196,30001201,4M-HGL III,Storm
40076198,30001201,4M-HGL IV,Oceanic
40076200,30001201,4M-HGL V,Gas
40076204,30001201,4M-HGL VI,Gas
40076207,30001201,4M-HGL VII,Gas
40076234,30001201,4M-HGL VIII,Gas
40076264,30001201,4M-HGL IX,Ice
40076270,30001202,MY-W1V I,Barren
40076272,30001202,MY-W1V II,Barren
40076274,30001202,MY-W1V III,Lava
40076275,30001202,MY-W1V IV,Barren
40076277,30001202,MY-W1V V,Storm
40076279,30001202,MY-W1V VI,Gas
40076296,30001202,MY-W1V VII,Gas
40076314,30001202,MY-W1V VIII,Gas
40076342,30001202,MY-W1V IX,Barren
40076933,30001213,MUXX-4 I,Barren
40076935,30001213,MUXX-4 II,Barren
40076937,30001213,MUXX-4 III,Barren
40076939,30001213,MUXX-4 IV,Gas
40076957,30001213,MUXX-4 V,Gas
40076976,30001213,MUXX-4 VI,Gas
40076995,30001213,MUXX-4 VII,Gas
40077002,30001213,MUXX-4 VIII,Storm
40079253,30001248,Q-U96U I,Lava
40079256,30001248,Q-U96U II,Barren
40079257,30001248,Q-U96U III,Barren
40079259,30001248,Q-U96U IV,Barren
40079261,30001248,Q-U96U V,Barren
40079262,30001248,Q-U96U VI,Storm
40079266,30001248,Q-U96U VII,Lava
40079270,30001248,Q-U96U VIII,Gas
40079276,30001248,Q-U96U IX,Gas
40079293,30001248,Q-U96U X,Gas
40135335,30002120,H-RXNZ I,Lava
40135336,30002120,H-RXNZ II,Barren
40135338,30002120,H-RXNZ III,Barren
40135341,30002120,H-RXNZ IV,Oceanic
40135343,30002120,H-RXNZ V,Lava
40135345,30002120,H-RXNZ VI,Gas
40135355,30002120,H-RXNZ VII,Gas
40135384,30002120,H-RXNZ VIII,Oceanic
40135388,30002120,H-RXNZ IX,Storm
40184959,30002914,ZZZR-5 I,Barren
40184960,30002914,ZZZR-5 II,Temperate
40184962,30002914,ZZZR-5 III,Temperate
40184965,30002914,ZZZR-5 IV,Oceanic
40184968,30002914,ZZZR-5 V,Temperate
40184970,30002914,ZZZR-5 VI,Plasma
40184971,30002914,ZZZR-5 VII,Gas
40185104,30002918,N-TFXK I,Plasma
40185106,30002918,N-TFXK II,Barren
40185109,30002918,N-TFXK III,Barren
40185111,30002918,N-TFXK IV,Barren
40185114,30002918,N-TFXK V,Storm
40185118,30002918,N-TFXK VI,Barren
40185123,30002918,N-TFXK VII,Gas
40185144,30002918,N-TFXK VIII,Gas
40185170,30002918,N-TFXK IX,Gas
40185200,30002918,N-TFXK X,Barren
40185371,30002922,E-FIC0 I,Lava
40185373,30002922,E-FIC0 II,Storm
40185375,30002922,E-FIC0 III,Storm
40185377,30002922,E-FIC0 IV,Lava
40185379,30002922,E-FIC0 V,Gas
40185395,30002922,E-FIC0 VI,Gas
40185414,30002922,E-FIC0 VII,Gas
40185443,30002922,E-FIC0 VIII,Oceanic
40185445,30002922,E-FIC0 IX,Barren
40185448,30002922,E-FIC0 X,Ice
40186741,30002941,43B-O1 I,Lava
40186743,30002941,43B-O1 II,Plasma
40186744,30002941,43B-O1 III,Lava
40186746,30002941,43B-O1 IV,Temperate
40186748,30002941,43B-O1 V,Barren
40186751,30002941,43B-O1 VI,Barren
40186754,30002941,43B-O1 VII,Gas
40186774,30002941,43B-O1 VIII,Gas
40186786,30002941,43B-O1 IX,Gas
40186792,30002942,J1AU-9 I,Barren
40186793,30002942,J1AU-9 II,Lava
40186795,30002942,J1AU-9 III,Barren
40186797,30002942,J1AU-9 IV,Storm
40186799,30002942,J1AU-9 V,Barren
40186800,30002942,J1AU-9 VI,Temperate
40186803,30002942,J1AU-9 VII,Temperate
40186805,30002942,J1AU-9 VIII,Gas
40186823,30002942,J1AU-9 IX,Gas
40186836,30002942,J1AU-9 X,Gas
40186863,30002942,J1AU-9 XI,Oceanic
40186902,30002944,4N-BUI I,Barren
40186904,30002944,4N-BUI II,Storm
40186906,30002944,4N-BUI III,Barren
40186908,30002944,4N-BUI IV,Barren
40186909,30002944,4N-BUI V,Temperate
40186912,30002944,4N-BUI VI,Gas
40186934,30002944,4N-BUI VII,Oceanic
40186937,30002944,4N-BUI VIII,Gas
40186962,30002944,4N-BUI IX,Gas
40186970,30002944,4N-BUI X,Gas
40187175,30002948,VPLL-N I,Barren
40187177,30002948,VPLL-N II,Lava
40187180,30002948,VPLL-N III,Gas
40187189,30002948,VPLL-N IV,Gas
40187208,30002948,VPLL-N V,Gas
40187233,30002948,VPLL-N VI,Barren
40187238,30002948,VPLL-N VII,Barren
40232172,30003665,M-UC0S I,Lava
40232173,30003665,M-UC0S II,Barren
40232174,30003665,M-UC0S III,Oceanic
40232175,30003665,M-UC0S IV,Lava
40232179,30003665,M-UC0S V,Barren
40232182,30003665,M-UC0S VI,Storm
40232184,30003665,M-UC0S VII,Temperate
40232188,30003665,M-UC0S VIII,Gas
40232193,30003666,V7-MID I,Barren
40232194,30003666,V7-MID II,Lava
40232196,30003666,V7-MID III,Barren
40232198,30003666,V7-MID IV,Storm
40232200,30003666,V7-MID V,Temperate
40232203,30003666,V7-MID VI,Gas
40232225,30003666,V7-MID VII,Gas
40232235,30003666,V7-MID VIII,Gas
40232258,30003666,V7-MID IX,Gas
40232282,30003667,SY0W-2 I,Plasma
40232284,30003667,SY0W-2 II,Lava
40232286,30003667,SY0W-2 III,Gas
40232301,30003667,SY0W-2 IV,Barren
40232304,30003667,SY0W-2 V,Gas
40232331,30003667,SY0W-2 VI,Gas
40232341,30003667,SY0W-2 VII,Barren
40232414,30003669,Q1U-IU I,Lava
40232416,30003669,Q1U-IU II,Barren
40232418,30003669,Q1U-IU III,Barren
40232421,30003669,Q1U-IU IV,Temperate
40232424,30003669,Q1U-IU V,Gas
40232445,30003669,Q1U-IU VI,Barren
40232447,30003669,Q1U-IU VII,Oceanic
40232450,30003669,Q1U-IU VIII,Gas
40232481,30003669,Q1U-IU IX,Ice
40232494,30003669,Q1U-IU X,Ice
40232766,30003675,3-QYVE I,Lava
40232769,30003675,3-QYVE II,Lava
40232770,30003675,3-QYVE III,Barren
40232771,30003675,3-QYVE IV,Storm
40232773,30003675,3-QYVE V,Barren
40232775,30003675,3-QYVE VI,Gas
40232787,30003675,3-QYVE VII,Barren
40232790,30003675,3-QYVE VIII,Gas
40232795,30003675,3-QYVE IX,Gas
40232827,30003675,3-QYVE X,Barren
40236737,30003738,5KG-PY I,Barren
40236739,30003738,5KG-PY II,Temperate
40236742,30003738,5KG-PY III,Barren
40236744,30003738,5KG-PY IV,Barren
40236747,30003738,5KG-PY V,Gas
40236754,30003738,5KG-PY VI,Gas
40236771,30003738,5KG-PY VII,Gas
40236794,30003738,5KG-PY VIII,Gas
40236824,30003738,5KG-PY IX,Gas
40236830,30003738,5KG-PY X,Barren
40250841,30003963,GOP-GE I,Lava
40250842,30003963,GOP-GE II,Barren
40250844,30003963,GOP-GE III,Barren
40250847,30003963,GOP-GE IV,Temperate
40250851,30003963,GOP-GE V,Gas
40250854,30003963,GOP-GE VI,Gas
40250866,30003963,GOP-GE VII,Gas
40250871,30003963,GOP-GE VIII,Gas
40250896,30003963,GOP-GE IX,Ice
40251271,30003970,L-6W1J I,Gas
40251275,30003970,L-6W1J II,Gas
40251298,30003970,L-6W1J III,Gas
40251314,30003970,L-6W1J IV,Ice
40251336,30003970,L-6W1J V,Ice
40251339,30003970,L-6W1J VI,Barren
40251441,30003972,K-Z0V4 I,Lava
40251443,30003972,K-Z0V4 II,Barren
40251444,30003972,K-Z0V4 III,Plasma
40251446,30003972,K-Z0V4 IV,Barren
40251447,30003972,K-Z0V4 V,Temperate
40251450,30003972,K-Z0V4 VI,Oceanic
40251451,30003972,K-Z0V4 VII,Temperate
40251454,30003972,K-Z0V4 VIII,Storm
40251457,30003972,K-Z0V4 IX,Gas
40251460,30003972,K-Z0V4 X,Gas
40251485,30003972,K-Z0V4 XI,Temperate
40251489,30003973,LNVW-K I,Barren
40251491,30003973,LNVW-K II,Storm
40251494,30003973,LNVW-K III,Temperate
40251496,30003973,LNVW-K IV,Barren
40251500,30003973,LNVW-K V,Oceanic
40251503,30003973,LNVW-K VI,Gas
40251510,30003973,LNVW-K VII,Storm
40251513,30003973,LNVW-K VIII,Gas
40251526,30003973,LNVW-K IX,Gas
40251553,30003973,LNVW-K X,Ice
40251557,30003973,LNVW-K XI,Barren
40252040,30003982,K-L690 I,Barren
40252042,30003982,K-L690 II,Gas
40252049,30003982,K-L690 III,Gas
40252067,30003982,K-L690 IV,Gas
40252092,30003982,K-L690 V,Gas
40252102,30003982,K-L690 VI,Barren
40252345,30003986,H-4R6Z I,Barren
40252347,30003986,H-4R6Z II,Barren
40252349,30003986,H-4R6Z III,Lava
40252351,30003986,H-4R6Z IV,Barren
40252354,30003986,H-4R6Z V,Temperate
40252356,30003986,H-4R6Z VI,Temperate
40252358,30003986,H-4R6Z VII,Storm
40252365,30003986,H-4R6Z VIII,Gas
40252380,30003986,H-4R6Z IX,Gas
40252407,30003986,H-4R6Z X,Ice
40252440,30003986,H-4R6Z XI,Oceanic
40252444,30003987,IGE-NE I,Barren
40252446,30003987,IGE-NE II,Temperate
40252448,30003987,IGE-NE III,Storm
40252451,30003987,IGE-NE IV,Storm
40252453,30003987,IGE-NE V,Temperate
40252456,30003987,IGE-NE VI,Temperate
40252459,30003987,IGE-NE VII,Gas
40252465,30003987,IGE-NE VIII,Temperate
40252469,30003987,IGE-NE IX,Barren
40272511,30004304,Huna I,Storm
40272513,30004304,Huna II,Gas
40272531,30004304,Huna III,Gas
40272544,30004304,Huna IV,Gas
40272572,30004304,Huna V,Ice
40272605,30004304,Huna VI,Ice
40272641,30004305,Esaeel I,Storm
40272643,30004305,Esaeel II,Barren
40272645,30004305,Esaeel III,Gas
40272661,30004305,Esaeel IV,Gas
40272681,30004305,Esaeel V,Gas
40272704,30004305,Esaeel VI,Gas
40272730,30004305,Esaeel VII,Ice
40272754,30004305,Esaeel VIII,Barren
40272758,30004305,Esaeel IX,Ice
40272762,30004306,Karan I,Barren
40272763,30004306,Karan II,Lava
40272764,30004306,Karan III,Temperate
40272766,30004306,Karan IV,Temperate
40272769,30004306,Karan V,Storm
40272772,30004306,Karan VI,Storm
40272779,30004306,Karan VII,Barren
40272781,30004306,Karan VIII,Gas
40272786,30004306,Karan IX,Gas
40272794,30004306,Karan X,Gas
40272831,30004307,Nouta I,Barren
40272833,30004307,Nouta II,Barren
40272835,30004307,Nouta III,Oceanic
40272837,30004307,Nouta IV,Barren
40272839,30004307,Nouta V,Barren
40272842,30004307,Nouta VI,Storm
40272846,30004307,Nouta VII,Gas
40272866,30004307,Nouta VIII,Gas
40272875,30004307,Nouta IX,Gas
40274633,30004337,Q-NJZ4 I,Lava
40274635,30004337,Q-NJZ4 II,Gas
40274648,30004337,Q-NJZ4 III,Gas
40274664,30004337,Q-NJZ4 IV,Gas
40274691,30004337,Q-NJZ4 V,Ice
40274695,30004337,Q-NJZ4 VI,Ice
40274701,30004338,NLPB-0 I,Barren
40274703,30004338,NLPB-0 II,Barren
40274705,30004338,NLPB-0 III,Gas
40274709,30004338,NLPB-0 IV,Barren
40274711,30004338,NLPB-0 V,Barren
40274713,30004338,NLPB-0 VI,Gas
40274730,30004338,NLPB-0 VII,Gas
40274761,30004338,NLPB-0 VIII,Oceanic
40274764,30004338,NLPB-0 IX,Gas
